Id	Name	Family	Family Override	Saying	Duration	Difficulty	isFellowship	isOffensive	isUntargeted	IsInstantCast	School.Id	Requires TurnTo
5223	Sigil of Fury XV (Critical Damage)	626	626	reth	510	15	False	False	True	True	2	False
5224	Sigil of Destruction I	620	620	reth	510	1	False	False	True	True	2	False
5225	Sigil of Destruction II	620	620	reth	510	2	False	False	True	True	2	False
5226	Sigil of Destruction III	620	620	reth	510	3	False	False	True	True	2	False
5227	Sigil of Destruction IV	620	620	reth	510	4	False	False	True	True	2	False
5228	Sigil of Destruction V	620	620	reth	510	5	False	False	True	True	2	False
5229	Sigil of Destruction VI	620	620	reth	510	6	False	False	True	True	2	False
5230	Sigil of Destruction VII	620	620	reth	510	7	False	False	True	True	2	False
5231	Sigil of Destruction VIII	620	620	reth	510	8	False	False	True	True	2	False
5232	Sigil of Destruction IX	620	620	reth	510	9	False	False	True	True	2	False
5233	Sigil of Destruction X	620	620	reth	510	10	False	False	True	True	2	False
5234	Sigil of Destruction XI	620	620	reth	510	11	False	False	True	True	2	False
5235	Sigil of Destruction XII	620	620	reth	510	12	False	False	True	True	2	False
5236	Sigil of Destruction XIII	620	620	reth	510	13	False	False	True	True	2	False
5237	Sigil of Destruction XIV	620	620	reth	510	14	False	False	True	True	2	False
5238	Sigil of Destruction XV	620	620	reth	510	15	False	False	True	True	2	False
5239	Sigil of Defense I	621	621	reth	510	1	False	False	True	True	2	False
5240	Sigil of Defense II	621	621	reth	510	2	False	False	True	True	2	False
5241	Sigil of Defense III	621	621	reth	510	3	False	False	True	True	2	False
5242	Sigil of Defense IV	621	621	reth	510	4	False	False	True	True	2	False
5243	Sigil of Defense V	621	621	reth	510	5	False	False	True	True	2	False
5244	Sigil of Defense VI	621	621	reth	510	6	False	False	True	True	2	False
5245	Sigil of Defense VII	621	621	reth	510	7	False	False	True	True	2	False
5246	Sigil of Defense VIII	621	621	reth	510	8	False	False	True	True	2	False
5247	Sigil of Defense IX	621	621	reth	510	9	False	False	True	True	2	False
5248	Sigil of Defense X	621	621	reth	510	10	False	False	True	True	2	False
5249	Sigil of Defense XI	621	621	reth	510	11	False	False	True	True	2	False
5250	Sigil of Defense XII	621	621	reth	510	12	False	False	True	True	2	False
5251	Sigil of Defense XIII	621	621	reth	510	13	False	False	True	True	2	False
5252	Sigil of Defense XIV	621	621	reth	510	14	False	False	True	True	2	False
5253	Sigil of Defense XV	621	621	reth	510	15	False	False	True	True	2	False
5254	Sigil of Growth I	627	627	helkasquasith	300	1	False	False	True	True	2	False
5255	Sigil of Growth II	627	627	helkasquasith	300	2	False	False	True	True	2	False
5256	Sigil of Growth III	627	627	helkasquasith	300	3	False	False	True	True	2	False
5257	Sigil of Growth IV	627	627	helkasquasith	300	4	False	False	True	True	2	False
5258	Sigil of Growth V	627	627	helkasquasith	300	5	False	False	True	True	2	False
5259	Sigil of Growth VI	627	627	helkasquasith	300	6	False	False	True	True	2	False
5260	Sigil of Growth VII	627	627	helkasquasith	300	7	False	False	True	True	2	False
5261	Sigil of Growth VIII	627	627	helkasquasith	300	8	False	False	True	True	2	False
5262	Sigil of Growth IX	627	627	helkasquasith	300	9	False	False	True	True	2	False
5263	Sigil of Growth X	627	627	helkasquasith	300	10	False	False	True	True	2	False
5264	Sigil of Growth XI	627	627	helkasquasith	300	11	False	False	True	True	2	False
5265	Sigil of Growth XII	627	627	helkasquasith	300	12	False	False	True	True	2	False
5266	Sigil of Growth XIII	627	627	helkasquasith	300	13	False	False	True	True	2	False
5267	Sigil of Growth XIV	627	627	helkasquasith	300	14	False	False	True	True	2	False
5268	Sigil of Growth XV	627	627	helkasquasith	300	15	False	False	True	True	2	False
5269	Sigil of Vigor I (Health)	623	623	reth	510	1	False	False	True	True	2	False
5270	Sigil of Vigor II (Health)	623	623	reth	510	2	False	False	True	True	2	False
5271	Sigil of Vigor III (Health)	623	623	reth	510	3	False	False	True	True	2	False
5272	Sigil of Vigor IV (Health)	623	623	reth	510	4	False	False	True	True	2	False
5273	Sigil of Vigor V (Health)	623	623	reth	510	5	False	False	True	True	2	False
5274	Sigil of Vigor VI (Health)	623	623	reth	510	6	False	False	True	True	2	False
5275	Sigil of Vigor VII (Health)	623	623	reth	510	7	False	False	True	True	2	False
5276	Sigil of Vigor VIII (Health)	623	623	reth	510	8	False	False	True	True	2	False
5277	Sigil of Vigor IX (Health)	623	623	reth	510	9	False	False	True	True	2	False
5278	Sigil of Vigor X (Health)	623	623	reth	510	10	False	False	True	True	2	False
5279	Sigil of Vigor XI (Health)	623	623	reth	510	11	False	False	True	True	2	False
5280	Sigil of Vigor XII (Health)	623	623	reth	510	12	False	False	True	True	2	False
5281	Sigil of Vigor XIII (Health)	623	623	reth	510	13	False	False	True	True	2	False
5282	Sigil of Vigor XIV (Health)	623	623	reth	510	14	False	False	True	True	2	False
5283	Sigil of Vigor XV (Health)	623	623	reth	510	15	False	False	True	True	2	False
5284	Sigil of Vigor I (Mana)	625	625	reth	510	1	False	False	True	True	2	False
5285	Sigil of Vigor II (Mana)	625	625	reth	510	2	False	False	True	True	2	False
5286	Sigil of Vigor III (Mana)	625	625	reth	510	3	False	False	True	True	2	False
5287	Sigil of Vigor IV (Mana)	625	625	reth	510	4	False	False	True	True	2	False
5288	Sigil of Vigor V (Mana)	625	625	reth	510	5	False	False	True	True	2	False
5289	Sigil of Vigor VI (Mana)	625	625	reth	510	6	False	False	True	True	2	False
5290	Sigil of Vigor VII (Mana)	625	625	reth	510	7	False	False	True	True	2	False
5291	Sigil of Vigor VIII (Mana)	625	625	reth	510	8	False	False	True	True	2	False
5292	Sigil of Vigor IX (Mana)	625	625	reth	510	9	False	False	True	True	2	False
5293	Sigil of Vigor X (Mana)	625	625	reth	510	10	False	False	True	True	2	False
5294	Sigil of Vigor XI (Mana)	625	625	reth	510	11	False	False	True	True	2	False
5295	Sigil of Vigor XII (Mana)	625	625	reth	510	12	False	False	True	True	2	False
5296	Sigil of Vigor XIII (Mana)	625	625	reth	510	13	False	False	True	True	2	False
5297	Sigil of Vigor XIV (Mana)	625	625	reth	510	14	False	False	True	True	2	False
5298	Sigil of Vigor XV (Mana)	625	625	reth	510	15	False	False	True	True	2	False
5299	Sigil of Vigor I (Stamina)	624	624	reth	510	1	False	False	True	True	2	False
5300	Sigil of Vigor II (Stamina)	624	624	reth	510	2	False	False	True	True	2	False
5301	Sigil of Vigor III (Stamina)	624	624	reth	510	3	False	False	True	True	2	False
5302	Sigil of Vigor IV (Stamina)	624	624	reth	510	4	False	False	True	True	2	False
5303	Sigil of Vigor V (Stamina)	624	624	reth	510	5	False	False	True	True	2	False
5304	Sigil of Vigor VI (Stamina)	624	624	reth	510	6	False	False	True	True	2	False
5305	Sigil of Vigor VII (Stamina)	624	624	reth	510	7	False	False	True	True	2	False
5306	Sigil of Vigor VIII (Stamina)	624	624	reth	510	8	False	False	True	True	2	False
5307	Sigil of Vigor IX (Stamina)	624	624	reth	510	9	False	False	True	True	2	False
5308	Sigil of Vigor X (Stamina)	624	624	reth	510	10	False	False	True	True	2	False
5309	Sigil of Vigor XI (Stamina)	624	624	reth	510	11	False	False	True	True	2	False
5310	Sigil of Vigor XII (Stamina)	624	624	reth	510	12	False	False	True	True	2	False
5311	Sigil of Vigor XIII (Stamina)	624	624	reth	510	13	False	False	True	True	2	False
5312	Sigil of Vigor XIV (Stamina)	624	624	reth	510	14	False	False	True	True	2	False
5313	Sigil of Vigor XV (Stamina)	624	624	reth	510	15	False	False	True	True	2	False
5314	Blessing of Unity	617	617	helkasquasith	50	250	False	False	False	False	2	True
5315	Sigil of Fury I (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5316	Sigil of Fury II (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5317	Sigil of Fury III (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5318	Sigil of Fury IV (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5319	Sigil of Fury V (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5320	Sigil of Fury VI (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5321	Sigil of Fury VII (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5322	Sigil of Fury VIII (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5323	Sigil of Fury IX (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5324	Sigil of Fury X (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5325	Sigil of Fury XI (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5326	Sigil of Fury XII (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5327	Sigil of Fury XIII (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5328	Sigil of Fury XIV (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5329	Sigil of Fury XV (Endurance)	635	635	reth	510	1	False	False	True	True	2	False
5330	Gear Knight Invasion Area Camp Recall	214	214	shurovthizael	-1	150	False	False	True	False	3	False
5331	Clouded Soul	225	225	volaequasith	-1	700	False	True	False	False	1	False
5332	Bael'zharon's Nether Streak	639	639	jevakquasith	-1	700	False	True	False	True	1	True
5333	Bael'zharon's Nether Arc	640	640	zojakquasith	-1	700	False	True	False	False	1	True
5334	Bael'zharons Curse of Destruction	636	636	helkasquasith	31	700	False	True	False	False	1	True
5335	Bael'zharons Curse of Minor Destruction	637	637	helkasquasith	16	700	False	True	False	False	1	True
5336	Bael'zharons Curse of Festering	619	619	helkasquasith	60	700	False	True	False	False	2	True
5337	Destructive Curse VII	636	636	slavubor	31	325	False	True	False	False	5	True
5338	Incantation of Destructive Curse	636	636	slavubor	31	400	False	True	False	False	5	True
5339	Destructive Curse I	636	636	slavubor	31	25	False	True	False	True	5	True
5340	Destructive Curse II	636	636	slavubor	31	75	False	True	False	False	5	True
5341	Destructive Curse III	636	636	slavubor	31	125	False	True	False	False	5	True
5342	Destructive Curse IV	636	636	slavubor	31	175	False	True	False	False	5	True
5343	Destructive Curse V	636	636	slavubor	31	225	False	True	False	False	5	True
5344	Destructive Curse VI	636	636	slavubor	31	275	False	True	False	False	5	True
5345	Nether Streak V	639	639	jevakves	-1	200	False	True	False	True	5	True
5346	Nether Streak VI	639	639	jevakves	-1	250	False	True	False	True	5	True
5347	Nether Streak VII	639	639	jevakves	-1	300	False	True	False	True	5	True
5348	Incantation of Nether Streak	639	639	jevakves	-1	400	False	True	False	True	5	True
5349	Nether Bolt I	640	640	zojakves	-1	1	False	True	False	True	5	True
5350	Nether Bolt II	640	640	zojakves	-1	50	False	True	False	False	5	True
5351	Nether Bolt III	640	640	zojakves	-1	100	False	True	False	False	5	True
5352	Nether Bolt IV	640	640	zojakves	-1	150	False	True	False	False	5	True
5353	Nether Bolt V	640	640	zojakves	-1	200	False	True	False	False	5	True
5354	Nether Bolt VI	640	640	zojakves	-1	250	False	True	False	False	5	True
5355	Nether Bolt VII	640	640	zojakves	-1	300	False	True	False	False	5	True
5356	Incantation of Nether Bolt	640	640	zojakves	-1	400	False	True	False	False	5	True
5357	Nether Streak I	639	639	jevakves	-1	1	False	True	False	True	5	True
5358	Nether Streak II	639	639	jevakves	-1	50	False	True	False	True	5	True
5359	Nether Streak III	639	639	jevakves	-1	100	False	True	False	True	5	True
5360	Nether Streak IV	639	639	jevakves	-1	150	False	True	False	True	5	True
5361	Clouded Soul	641	641	volaequaves	-1	200	False	True	False	False	5	True
5362	Nether Arc II	640	100640	zojakves	-1	50	False	True	False	False	5	True
5363	Nether Arc III	640	100640	zojakves	-1	100	False	True	False	False	5	True
5364	Nether Arc IV	640	100640	zojakves	-1	150	False	True	False	False	5	True
5365	Nether Arc V	640	100640	zojakves	-1	200	False	True	False	False	5	True
5366	Nether Arc VI	640	100640	zojakves	-1	250	False	True	False	False	5	True
5367	Nether Arc VII	640	100640	zojakves	-1	300	False	True	False	False	5	True
5368	Incantation of Nether Arc	640	100640	zojakves	-1	400	False	True	False	False	5	True
5369	Nether Arc I	640	100640	zojakves	-1	1	False	True	False	True	5	True
5370	Incantation of Nether Streak	246	246	jevakquasith	-1	400	False	True	False	True	5	True
5371	Festering Curse I	643	643	drostaves	30	25	False	True	False	True	5	True
5372	Festering Curse II	643	643	drostaves	30	75	False	True	False	False	5	True
5373	Festering Curse III	643	643	drostaves	30	125	False	True	False	False	5	True
5374	Festering Curse IV	643	643	drostaves	30	175	False	True	False	False	5	True
5375	Festering Curse V	643	643	drostaves	30	225	False	True	False	False	5	True
5376	Festering Curse VI	643	643	drostaves	30	275	False	True	False	False	5	True
5377	Festering Curse VII	643	643	drostaves	30	325	False	True	False	False	5	True
5378	Incantation of Festering Curse	643	643	drostaves	30	400	False	True	False	False	5	True
5379	Weakening Curse I	642	642	trakuves	15	25	False	True	False	True	5	True
5380	Weakening Curse II	642	642	trakuves	15	75	False	True	False	False	5	True
5381	Weakening Curse III	642	642	trakuves	15	125	False	True	False	False	5	True
5382	Weakening Curse IV	642	642	trakuves	15	175	False	True	False	False	5	True
5383	Weakening Curse V	642	642	trakuves	15	225	False	True	False	False	5	True
5384	Weakening Curse VI	642	642	trakuves	15	275	False	True	False	False	5	True
5385	Weakening Curse VII	642	642	trakuves	15	325	False	True	False	False	5	True
5386	Incantation of Weakening Curse	642	642	trakuves	15	400	False	True	False	False	5	True
5387	Corrosion I	637	637	zojakbor	16	1	False	True	False	True	5	True
5388	Corrosion II	637	637	zojakbor	16	50	False	True	False	False	5	True
5389	Corrosion III	637	637	zojakbor	16	100	False	True	False	False	5	True
5390	Corrosion IV	637	637	zojakbor	16	150	False	True	False	False	5	True
5391	Corrosion V	637	637	zojakbor	16	200	False	True	False	False	5	True
5392	Corrosion VI	637	637	zojakbor	16	250	False	True	False	False	5	True
5393	Corrosion VII	637	637	zojakbor	16	300	False	True	False	False	5	True
5394	Incantation of Corrosion	637	637	zojakbor	16	400	False	True	False	False	5	True
5395	Corruption I	638	638	jevakbor	31	1	False	True	False	True	5	True
5396	Corruption II	638	638	jevakbor	31	50	False	True	False	False	5	True
5397	Corruption III	638	638	jevakbor	31	100	False	True	False	False	5	True
5398	Corruption IV	638	638	jevakbor	31	150	False	True	False	False	5	True
5399	Corruption V	638	638	jevakbor	31	200	False	True	False	False	5	True
5400	Corruption VI	638	638	jevakbor	31	250	False	True	False	False	5	True
5401	Corruption VII	638	638	jevakbor	31	300	False	True	False	False	5	True
5402	Incantation of Corruption	638	638	jevakbor	31	400	False	True	False	False	5	True
5403	Void Magic Mastery Other I	645	645	malareaves	1800	1	False	False	False	True	4	True
5404	Void Magic Mastery Other II	645	645	malareaves	1800	50	False	False	False	False	4	True
5405	Void Magic Mastery Other III	645	645	malareaves	1800	100	False	False	False	False	4	True
5406	Void Magic Mastery Other IV	645	645	malareaves	1800	150	False	False	False	False	4	True
5407	Void Magic Mastery Other V	645	645	malareaves	1800	200	False	False	False	False	4	True
5408	Void Magic Mastery Other VI	645	645	malareaves	2700	250	False	False	False	False	4	True
5409	Void Magic Mastery Other VII	645	645	malareaves	3600	300	False	False	False	False	4	True
5410	Incantation of Void Magic Mastery Other	645	645	malareaves	5400	400	False	False	False	False	4	True
5411	Void Magic Mastery Self I	645	645	malareaves	1800	1	False	False	True	True	4	False
5412	Void Magic Mastery Self II	645	645	malareaves	1800	50	False	False	True	True	4	False
5413	Void Magic Mastery Self III	645	645	malareaves	1800	100	False	False	True	True	4	False
5414	Void Magic Mastery Self IV	645	645	malareaves	1800	150	False	False	True	True	4	False
5415	Void Magic Mastery Self V	645	645	malareaves	1800	200	False	False	True	True	4	False
5416	Void Magic Mastery Self VI	645	645	malareaves	2700	250	False	False	True	True	4	False
5417	Void Magic Mastery Self VII	645	645	malareaves	3600	300	False	False	True	True	4	False
5418	Incantation of Void Magic Mastery Self	645	645	malareaves	5400	400	False	False	True	True	4	False
5419	Void Magic Ineptitude Other I	644	644	equineaves	60	1	False	True	False	True	4	True
5420	Void Magic Ineptitude Other II	644	644	equineaves	90	75	False	True	False	False	4	True
